wmpid,face_url_2022,face_category_2022,face_2022,full_name
WMPID5201,https://upload.wikimedia.org/wikipedia/commons/thumb/5/53/Thomas_Woodrow_Wilson%2C_Harris_%26_Ewing_bw_photo_portrait%2C_1919.jpg/320px-Thomas_Woodrow_Wilson%2C_Harris_%26_Ewing_bw_photo_portrait%2C_1919.jpg,FormerPres,yes,Woodrow Wilson
WMPID5178,https://upload.wikimedia.org/wikipedia/commons/thumb/c/c4/Warren_G_Harding-Harris_%26_Ewing.jpg/320px-Warren_G_Harding-Harris_%26_Ewing.jpg,FormerPres,yes,Warren G. Harding
WMPID5238,https://upload.wikimedia.org/wikipedia/commons/thumb/a/a3/Calvin_Coolidge_cph.3g10777_%28cropped%29.jpg/320px-Calvin_Coolidge_cph.3g10777_%28cropped%29.jpg,FormerPres,yes,Calvin Coolidge
WMPID5257,https://upload.wikimedia.org/wikipedia/commons/thumb/5/57/President_Hoover_portrait.jpg/320px-President_Hoover_portrait.jpg,FormerPres,yes,Herbert Hoover
WMPID5193,https://upload.wikimedia.org/wikipedia/commons/thumb/4/42/FDR_1944_Color_Portrait.jpg/320px-FDR_1944_Color_Portrait.jpg,FormerPres,yes,Franklin D. Roosevelt
WMPID5235,https://upload.wikimedia.org/wikipedia/commons/thumb/0/0b/TRUMAN_58-766-06_%28cropped%29.jpg/320px-TRUMAN_58-766-06_%28cropped%29.jpg,FormerPres,yes,Harry S. Truman
WMPID5251,https://upload.wikimedia.org/wikipedia/commons/thumb/6/63/Dwight_D._Eisenhower%2C_official_photo_portrait%2C_May_29%2C_1959.jpg/320px-Dwight_D._Eisenhower%2C_official_photo_portrait%2C_May_29%2C_1959.jpg,FormerPres,yes,Dwight D. Eisenhower
WMPID5222,https://upload.wikimedia.org/wikipedia/commons/thumb/c/c3/John_F._Kennedy%2C_White_House_color_photo_portrait.jpg/320px-John_F._Kennedy%2C_White_House_color_photo_portrait.jpg,FormerPres,yes,John F. Kennedy
WMPID5208,https://upload.wikimedia.org/wikipedia/commons/thumb/c/c3/37_Lyndon_Johnson_3x4.jpg/320px-37_Lyndon_Johnson_3x4.jpg,FormerPres,yes,Lyndon B. Johnson
WMPID5196,https://upload.wikimedia.org/wikipedia/commons/thumb/2/2c/Richard_Nixon_presidential_portrait_%281%29.jpg/320px-Richard_Nixon_presidential_portrait_%281%29.jpg,FormerPres,yes,Richard M. Nixon
WMPID5197,https://upload.wikimedia.org/wikipedia/commons/thumb/d/d3/Gerald_Ford_presidential_portrait.jpg/320px-Gerald_Ford_presidential_portrait.jpg,FormerPres,yes,Gerald R. Ford
WMPID5180,https://upload.wikimedia.org/wikipedia/commons/thumb/5/5a/JimmyCarterPortrait2.jpg/320px-JimmyCarterPortrait2.jpg,FormerPres,yes,James Carter
WMPID6,https://upload.wikimedia.org/wikipedia/commons/thumb/1/16/Official_Portrait_of_President_Reagan_1981.jpg/320px-Official_Portrait_of_President_Reagan_1981.jpg,FormerPres,yes,Ronald Reagan
WMPID5191,https://upload.wikimedia.org/wikipedia/commons/thumb/e/ee/George_H._W._Bush_presidential_portrait_%28cropped%29.jpg/320px-George_H._W._Bush_presidential_portrait_%28cropped%29.jpg,FormerPres,yes,George H. W. Bush
WMPID4,https://upload.wikimedia.org/wikipedia/commons/thumb/d/d3/Bill_Clinton.jpg/320px-Bill_Clinton.jpg,FormerPres,yes,Bill Clinton
WMPID5,https://upload.wikimedia.org/wikipedia/commons/thumb/d/d4/George-W-Bush.jpeg/320px-George-W-Bush.jpeg,FormerPres,yes,George Bush
WMPID3,https://upload.wikimedia.org/wikipedia/commons/thumb/e/e9/Official_portrait_of_Barack_Obama.jpg/320px-Official_portrait_of_Barack_Obama.jpg,FormerPres,yes,Obama Barack
WMPID1290,https://upload.wikimedia.org/wikipedia/commons/thumb/5/56/Donald_Trump_official_portrait.jpg/320px-Donald_Trump_official_portrait.jpg,FormerPres,yes,Donald Trump
WMPID1289,https://upload.wikimedia.org/wikipedia/commons/thumb/6/68/Joe_Biden_presidential_portrait.jpg/320px-Joe_Biden_presidential_portrait.jpg,Pres,yes,Joe Biden
WMPID2,https://www.whitehouse.gov/wp-content/uploads/2021/01/VPKamalaHarris.jpg?w=600&h=400&crop=1,Cabinet,yes,Kamala Harris
WMPID5223,https://www.whitehouse.gov/wp-content/uploads/2021/01/Antony_Blinken.jpg?w=600&h=400&crop=1,Cabinet,yes,Antony Blinken
WMPID5214,https://www.whitehouse.gov/wp-content/uploads/2021/01/Janet_Yellen.jpg?w=600&h=400&crop=1,Cabinet,yes,Janet Yellen
WMPID5228,https://www.whitehouse.gov/wp-content/uploads/2021/01/Lloyd_Austin.jpg?w=600&h=400&crop=1,Cabinet,yes,Lloyd Austin
WMPID20,https://www.whitehouse.gov/wp-content/uploads/2021/01/Merrick_Garland.jpg?w=600&h=400&crop=1,Cabinet,yes,Merrick Garland
WMPID1183,https://www.whitehouse.gov/wp-content/uploads/2021/01/Deb_Haaland.jpg?w=600&h=400&crop=1,Cabinet,yes,Debra Haaland
WMPID5237,https://www.whitehouse.gov/wp-content/uploads/2021/01/Tom_Vilsack.jpg?w=600&h=400&crop=1,Cabinet,yes,Tom Vilsack
WMPID5198,https://www.whitehouse.gov/wp-content/uploads/2021/01/Gina_Raimondo.jpg?w=600&h=400&crop=1,Cabinet,yes,Gina Raimondo
WMPID5234,https://www.whitehouse.gov/wp-content/uploads/2021/01/Marty_Walsh.jpg?w=600&h=400&crop=1,Cabinet,yes,Marty Walsh
WMPID5236,https://www.whitehouse.gov/wp-content/uploads/2021/01/Xavier_Becerra.jpg?w=600&h=400&crop=1,Cabinet,yes,Xavier Becerra
WMPID1206,https://www.whitehouse.gov/wp-content/uploads/2021/01/Marcia_Fudge.jpg?w=600&h=400&crop=1,Cabinet,yes,Marcia L Fudge
WMPID5181,https://www.whitehouse.gov/wp-content/uploads/2021/01/Pete_Buttigieg.jpg?w=600&h=400&crop=1,Cabinet,yes,Pete Buttigieg
WMPID5231,https://www.whitehouse.gov/wp-content/uploads/2021/01/Jennifer_Granholm1.jpg?w=600&h=400&crop=1,Cabinet,yes,Jennifer Granholm
WMPID5176,https://www.whitehouse.gov/wp-content/uploads/2021/01/Miguel_Cardona.jpg?w=600&h=400&crop=1,Cabinet,yes,Miguel Cardona
WMPID5209,https://www.whitehouse.gov/wp-content/uploads/2021/01/Denis_McDonough.jpg?w=600&h=400&crop=1,Cabinet,yes,Denis McDonough
WMPID5203,https://www.whitehouse.gov/wp-content/uploads/2021/01/Alejandro_Mayorkas.jpg?w=600&h=400&crop=1,Cabinet,yes,Alejandro Mayorkas
WMPID5243,https://www.whitehouse.gov/wp-content/uploads/2021/01/Michael_Regan.jpg?w=600&h=400&crop=1,Cabinet,yes,Michael Regan
WMPID5254,https://www.whitehouse.gov/wp-content/uploads/2021/01/Avril_Haines-Blue-Background.png?w=600&h=400&crop=1,Cabinet,yes,Avril Haines
WMPID5229,https://www.whitehouse.gov/wp-content/uploads/2021/01/Katherine_Tai.jpg?w=600&h=400&crop=1,Cabinet,yes,Katherine Tai
WMPID5210,https://www.whitehouse.gov/wp-content/uploads/2021/01/Linda_Thomas-Greenfield.jpg?w=600&h=400&crop=1,Cabinet,yes,Linda Thomas-Greenfield
WMPID5171,https://www.whitehouse.gov/wp-content/uploads/2021/01/Cecilia_Rouse.jpg?w=600&h=400&crop=1,Cabinet,yes,Cecilia Rouse
WMPID5245,https://www.whitehouse.gov/wp-content/uploads/2021/01/Isabel_Guzman.jpg?w=600&h=400&crop=1,Cabinet,yes,Isabel Guzman
WMPID5185,https://www.whitehouse.gov/wp-content/uploads/2022/03/Shalanda-Young-Cabinet-1.jpg?w=600&h=400&crop=1,Cabinet,yes,Shalanda Young
WMPID5186,https://www.whitehouse.gov/wp-content/uploads/2022/11/Arati-Prabhakar-Cabinet.jpg?w=600&h=400&crop=1,Cabinet,yes,Arati Prabhakar
WMPID5244,https://www.whitehouse.gov/wp-content/uploads/2021/01/Jeff-Zients.jpg?w=600&h=400&crop=1,Cabinet,yes,Ron Klain
WMPID5267,https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/100/100/Ashley_KalusRI.png,gov_general,yes,Ashley Kalus
WMPID5285,https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/100/100/Bernard-Peters.PNG,gov_general,yes,Bernard Peters
WMPID5331,https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/100/100/Beto_O_Rourke-7_fixed.jpg,gov_general,yes,Beto O'Rourke
WMPID5338,https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/100/100/Betsy-Johnson.PNG,gov_general,yes,Betsy Johnson
WMPID5280,https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/100/100/5947f4a8d785b.image.jpg,gov_general,yes,Bill Lee
WMPID5279,https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/100/100/BillWalker2015.jpg,gov_general,yes,Bill Walker
WMPID5288,https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/100/100/Bob-Stefanowski.PNG,gov_general,yes,Bob Stefanowski
WMPID5290,https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/100/100/nLmyuaDA_400x400.jpg,gov_general,yes,Brad Little
WMPID5334,https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/100/100/brenda-siegel.png,gov_general,yes,Brenda Siegel
WMPID5308,https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/100/100/Brian-Dahle.PNG,gov_general,yes,Brian Dahle
WMPID5292,https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/100/100/BrianKemp.jpg,gov_general,yes,Brian Kemp
WMPID5294,https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/100/100/Carol_Blood_portrait.jpg,gov_general,yes,Carol Blood
WMPID970,https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/100/100/Charlie_Crist_115th_Congress_photo.jpg,gov_general,yes,Charlie Crist
WMPID5316,https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/100/100/Charles-Pierce.PNG,gov_general,yes,Charlie Pierce
WMPID5307,https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/100/100/Chris-Jones.jpg,gov_general,yes,Chris Jones
WMPID5326,https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/100/100/Chris_Sununu.jpg,gov_general,yes,Chris Sununu
WMPID5270,https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/100/100/Christine_Drazan.jpg,gov_general,yes,Christine Drazan
WMPID5283,https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/100/100/DanCox2022.JPG,gov_general,yes,Dan Cox
WMPID5300,https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/100/100/danielmckee.jpg,gov_general,yes,Daniel McKee
WMPID5301,https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/100/100/Darren-Bailey.jpg,gov_general,yes,Darren Bailey
WMPID5276,https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/100/100/Deidre-DeJear.PNG,gov_general,yes,Deidre DeJear
WMPID5322,https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/100/100/Derek_Schmidt.jpg,gov_general,yes,Derek Schmidt
WMPID5343,https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/100/100/doug_mastriano.jpg,gov_general,yes,Doug Mastriano
WMPID5329,https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/100/100/Duke_Aiona.jpg,gov_general,yes,Duke Aiona
WMPID5274,https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/100/100/ErvinYen2022.jpg,gov_general,yes,Ervin Yen
WMPID5303,https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/100/100/399px-Gavin_Newsom_official_photo.jpg,gov_general,yes,Gavin Newsom
WMPID5340,https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/100/100/Geoff-Diehl.PNG,gov_general,yes,Geoff Diehl
WMPID5335,https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/100/100/GregAbbott2015.jpg,gov_general,yes,Greg Abbott
WMPID5328,https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/100/100/Gretchen-Whitmer.jpg,gov_general,yes,Gretchen Whitmer
WMPID5266,https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/100/100/Ganahl.jpeg,gov_general,yes,Heidi Ganahl
WMPID5310,https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/100/100/Mcmaster.jpg,gov_general,yes,Henry McMaster
WMPID5313,https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/100/100/JB_Pritzker.jpg,gov_general,yes,J.B. Pritzker
WMPID5318,https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/100/100/Jamie-Smith.PNG,gov_general,yes,Jamie Smith
WMPID5306,https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/100/100/Janet_Mills.jpg,gov_general,yes,Janet T. Mills
WMPID5339,https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/100/100/Jared_Polis.jpg,gov_general,yes,Jared Polis
WMPID5269,https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/100/100/Jason_Martin2022.jpg,gov_general,yes,Jason Martin
WMPID5286,https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/100/100/JimPillen2.png,gov_general,yes,Jim Pillen
WMPID1226,https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/100/100/Joe_Cunningham-1.jpg,gov_general,yes,Joe Cunningham
WMPID5289,https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/100/100/JoeLombardo.jpg,gov_general,yes,Joe Lombardo
WMPID5337,https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/100/100/Josh-Shapiro.PNG,gov_general,yes,Josh Shapiro
WMPID5321,https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/100/100/Joshua-Green.PNG,gov_general,yes,Joshua Green
WMPID5299,https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/100/100/Joy_Hofmeister-1.jpg,gov_general,yes,Joy Hofmeister
WMPID5323,https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/100/100/KariLake.jpg,gov_general,yes,Kari Lake
WMPID5332,https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/100/100/ad05paDl_400x400.jpg,gov_general,yes,Kathy Hochul
WMPID5281,https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/100/100/Katie-Hobbs.PNG,gov_general,yes,Katie Hobbs
WMPID5287,https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/100/100/Kay_Ivey_2013.jpg,gov_general,yes,Kay Ivey
WMPID5284,https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/100/100/KevinHoyt.jpg,gov_general,yes,Kevin Hoyt
WMPID5291,https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/100/100/Kevin.Stitt.jpg,gov_general,yes,Kevin Stitt
WMPID5314,https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/100/100/Kim_Reynolds_2013.jpg,gov_general,yes,Kim Reynolds
WMPID5271,https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/100/100/Kristi_Noem.PNG,gov_general,yes,Kristi L. Noem
WMPID5320,https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/100/100/Laura_Kelly.jpg,gov_general,yes,Laura Kelly
WMPID1188,https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/100/100/Lee_Zeldin_new_official_portrait.jpg,gov_general,yes,Lee Zeldin
WMPID5302,https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/100/100/Les_Gara.JPG,gov_general,yes,Les Gara
WMPID5309,https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/100/100/Mark-Gordon.jpg,gov_general,yes,Mark Gordon
WMPID1413,https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/100/100/RonchettiHeadshot.jpg,gov_general,yes,Mark Ronchetti
WMPID5312,https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/100/100/Maura-Healey.PNG,gov_general,yes,Maura Healey
WMPID5330,https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/100/100/188px-MichelleLujanGrisham.jpg,gov_general,yes,Michelle Lujan Grisham
WMPID5327,https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/100/100/MikeDunleavy.jpg,gov_general,yes,Mike Dunleavy
WMPID5272,https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/100/100/Nan-Whaley.jpg,gov_general,yes,Nan Whaley
WMPID5268,https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/100/100/nbruno.PNG,gov_general,yes,Natalie Bruno
WMPID5341,https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/100/100/nedlamont.jpg,gov_general,yes,Ned Lamont
WMPID5298,https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/100/100/Paul-LePage.PNG,gov_general,yes,Paul LePage
WMPID5333,https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/100/100/Peter_Duval.jpeg,gov_general,yes,Peter Duval
WMPID5325,https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/100/100/Phil_Scott.jpg,gov_general,yes,Phil Scott
WMPID5317,https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/100/100/MikeDeWine2015.jpg,gov_general,yes,Richard Michael DeWine
WMPID5305,https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/100/100/Ron_DeSantis__Official_Portrait__113th_Congress-7_fixed.jpg,gov_general,yes,Ron DeSantis
WMPID5278,https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/100/100/IMG_0500.jpg,gov_general,yes,Sam Hunkler
WMPID5275,https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/100/100/Sarah-Huckabee-Sanders.jpg,gov_general,yes,Sarah Huckabee Sanders
WMPID5297,https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/100/100/Scott_Jensen_portrait.jpg,gov_general,yes,Scott Jensen
WMPID1332,https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/100/100/shanehazel2.png,gov_general,yes,Shane Hazel
WMPID5311,https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/100/100/Stacey_Abrams.jpg,gov_general,yes,Stacey Abrams
WMPID5273,https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/100/100/Stephen-Heidt.PNG,gov_general,yes,Stephen Heidt
WMPID5324,https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/100/100/WEB_GovElectSisolak.jpg,gov_general,yes,Steve Sisolak
WMPID5315,https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/100/100/Theresa_Livingston.jpeg,gov_general,yes,Theresa Livingston
WMPID5282,https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/100/100/TimMichels.png,gov_general,yes,Tim Michels
WMPID5264,https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/100/100/Tim_Walz.jpg,gov_general,yes,Tim Walz
WMPID5344,https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/100/100/Tina-Kotek.PNG,gov_general,yes,Tina Kotek
WMPID5277,https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/100/100/TomSherman3.jpg,gov_general,yes,Tom Sherman
WMPID5265,https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/100/100/Tony-Evers.jpg,gov_general,yes,Tony Evers
WMPID5296,https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/100/100/Dixontudor.jpg,gov_general,yes,Tudor Dixon
WMPID5319,https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/100/100/Wes_Moore.jpg,gov_general,yes,Wes Moore
WMPID5263,https://s3.amazonaws.com/ballotpedia-api4/files/thumbs/100/100/Yolanda-Flowers.PNG,gov_general,yes,Yolanda Flowers
WMPID5345,https://www.nga.org/wp-content/uploads/2018/03/Governor-Carney-768x768.jpg,incumbent_governor,yes,John Carney
WMPID5346,https://www.nga.org/wp-content/uploads/2018/03/Holcomb-LG-Headshot.jpeg,incumbent_governor,yes,Eric J. Holcomb
WMPID5347,https://www.nga.org/wp-content/uploads/2019/12/Governor-Andy-Beshear-homepage-2.jpg,incumbent_governor,yes,Andy Beshear
WMPID5348,https://www.nga.org/wp-content/uploads/2018/06/John-Bel-Edwards.jpg,incumbent_governor,yes,John Bel Edwards
WMPID5349,https://www.nga.org/wp-content/uploads/2019/09/GovernorParson_square.png,incumbent_governor,yes,Mike Parson
WMPID5350,https://www.nga.org/wp-content/uploads/2020/01/Tate-Reeves-scaled.jpg,incumbent_governor,yes,Tate Reeves
WMPID5351,https://www.nga.org/wp-content/uploads/2020/11/Montana-Greg-Gianforte-January-2021.jpg,incumbent_governor,yes,Greg Gianforte
WMPID5352,https://www.nga.org/wp-content/uploads/2019/02/North-Carolina-Roy-Cooper-January-2019.jpg,incumbent_governor,yes,Roy Cooper
WMPID5353,https://www.nga.org/wp-content/uploads/2018/06/G0v_Burgum-NorthDakota.jpg,incumbent_governor,yes,Doug Burgum
WMPID5354,https://www.nga.org/wp-content/uploads/2018/06/NJ-Phil-Murphy.jpg,incumbent_governor,yes,Phil Murphy
WMPID5355,https://www.nga.org/wp-content/uploads/2021/01/Governor_Cox_official_square-scaled.jpg,incumbent_governor,yes,Spencer J. Cox
WMPID5356,https://www.nga.org/wp-content/uploads/2022/01/Governor-Glenn-Youngkin-Official-photo2022.jpg,incumbent_governor,yes,Glenn Youngkin
WMPID5357,https://www.nga.org/wp-content/uploads/2019/09/Gov_Inslee_1_8_20_HighContrast_square.jpg,incumbent_governor,yes,Jay Inslee
WMPID5358,https://www.nga.org/wp-content/uploads/2019/02/West-Virginia-Jim-Justice-February-2019.jpg,incumbent_governor,yes,"James C. Justice, II"
WMPID5215,https://upload.wikimedia.org/wikipedia/commons/thumb/6/61/Anthony_Fauci_2020.jpg/220px-Anthony_Fauci_2020.jpg,PublicHealth,yes,Anthony Fauci
WMPID5207,https://upload.wikimedia.org/wikipedia/commons/thumb/2/28/Admiral_Rachel_L._Levine.jpg/220px-Admiral_Rachel_L._Levine.jpg,PublicHealth,yes,Rachel L. Levine
WMPID5216,https://upload.wikimedia.org/wikipedia/commons/thumb/7/7b/Vivek_Murthy%2C_Surgeon_General_%28profile%29.jpg/220px-Vivek_Murthy%2C_Surgeon_General_%28profile%29.jpg,PublicHealth,yes,Vivek H. Murthy
WMPID5199,https://upload.wikimedia.org/wikipedia/commons/thumb/b/b9/Rochelle_Walensky%2C_CDC_Director_%28cropped%29.jpg/220px-Rochelle_Walensky%2C_CDC_Director_%28cropped%29.jpg,PublicHealth,yes,Rochelle Walensky
WMPID5247,https://upload.wikimedia.org/wikipedia/commons/thumb/a/a3/Lawrence_A._Tabak_official_portrait.jpg/220px-Lawrence_A._Tabak_official_portrait.jpg,PublicHealth,yes,Lawrence A. Tabak
WMPID5175,https://upload.wikimedia.org/wikipedia/commons/thumb/5/51/Robert_M._Califf%2C_FDA_Commissioner.jpg/220px-Robert_M._Califf%2C_FDA_Commissioner.jpg,PublicHealth,yes,Robert Califf
WMPID10,https://www.supremecourt.gov/about/justice_pictures/Roberts_8807-16_Crop.jpg,SupremeCourt,yes,John Roberts
WMPID11,https://www.supremecourt.gov/about/justice_pictures/Thomas_9366-024_Crop.jpg,SupremeCourt,yes,Clarence Thomas
WMPID9,https://www.supremecourt.gov/about/justice_pictures/Alito_9264-001-Crop.jpg,SupremeCourt,yes,Samuel Alito
WMPID14,https://www.supremecourt.gov/about/justice_pictures/Sotomayor_9841-001-Crop.jpg,SupremeCourt,yes,Sonia Sotomayor
WMPID13,https://www.supremecourt.gov/about/justice_pictures/Kagan_10713-017-Crop.jpg,SupremeCourt,yes,Elena Kagan
WMPID15,https://www.supremecourt.gov/about/justice_pictures/Gorsuch2.jpg,SupremeCourt,yes,Neil Gorsuch
WMPID16,https://www.supremecourt.gov/about/justice_pictures/Kavanaugh 12221_005_crop.jpg,SupremeCourt,yes,Brett Kavanaugh
WMPID17,https://www.supremecourt.gov/about/justice_pictures/Barrett_102535_w151.jpg,SupremeCourt,yes,Amy Barrett
WMPID5166,https://www.supremecourt.gov/about/justice_pictures/KBJackson2.jpg,SupremeCourt,yes,Ketanji Brown Jackson
WMPID5252,https://www.supremecourt.gov/about/justice_pictures/OConnorColor.jpg,SupremeCourt,yes,Sandra Day O'Connor
WMPID5224,https://www.supremecourt.gov/about/justice_pictures/Kennedy-Official-2001-Crop.jpg,SupremeCourt,yes,Anthony M. Kennedy
WMPID5202,https://www.supremecourt.gov/about/justice_pictures/Souter_7807-DHS-Formal.jpg,SupremeCourt,yes,David Hackett Souter
WMPID12,https://www.supremecourt.gov/about/justice_pictures/Breyer_8664-13-Crop.jpg,SupremeCourt,yes,Stephen Breyer
WMPID18,https://www.supremecourt.gov/about/justice_pictures/Official_Justice_Ginsburg_sm.jpg,SupremeCourt,yes,Ruth Ginsburg
